type,client,tx,amount
deposit,1,5862,10.0
deposit,1,5864,10.0
deposit,2,5865,30.0
deposit,1,5866,10.0
deposit,1,5868,10.0
deposit,1,5870,10.0
deposit,2,5871,30.0
deposit,1,5872,10.0
deposit,1,5874,10.0
withdrawal,2,5875,10.0
deposit,1,5876,10.0
deposit,2,5877,30.0
deposit,1,5878,10.0
deposit,1,5880,10.0
deposit,1,5882,10.0
deposit,2,5883,30.0
deposit,1,5884,10.0
withdrawal,2,5885,10.0
deposit,1,5886,10.0
deposit,1,5888,10.0
deposit,2,5889,30.0
deposit,1,5890,10.0
deposit,1,5892,10.0
deposit,1,5894,10.0
deposit,2,5895,30.0
deposit,1,5896,10.0
deposit,1,5898,10.0
deposit,1,5900,10.0
deposit,2,5901,30.0
deposit,1,5902,10.0
deposit,1,5904,10.0
withdrawal,2,5905,10.0
deposit,1,5906,10.0
deposit,2,5907,30.0
deposit,1,5908,10.0
deposit,1,5910,10.0
deposit,1,5912,10.0
deposit,2,5913,30.0
deposit,1,5914,10.0
withdrawal,2,5915,10.0
deposit,1,5916,10.0
deposit,1,5918,10.0
deposit,2,5919,30.0
deposit,1,5920,10.0
deposit,1,5922,10.0
deposit,1,5924,10.0
deposit,2,5925,30.0
deposit,1,5926,10.0
deposit,1,5928,10.0
deposit,1,5930,10.0
deposit,2,5931,30.0
deposit,1,5932,10.0
deposit,1,5934,10.0
withdrawal,2,5935,10.0
deposit,1,5936,10.0
deposit,2,5937,30.0
deposit,1,5938,10.0
deposit,1,5940,10.0
deposit,1,5942,10.0
deposit,2,5943,30.0
deposit,1,5944,10.0
withdrawal,2,5945,10.0
deposit,1,5946,10.0
deposit,1,5948,10.0
deposit,2,5949,30.0
deposit,1,5950,10.0
deposit,1,5952,10.0
deposit,1,5954,10.0
deposit,2,5955,30.0
deposit,1,5956,10.0
deposit,1,5958,10.0
deposit,1,5960,10.0
deposit,2,5961,30.0
deposit,1,5962,10.0
deposit,1,5964,10.0
withdrawal,2,5965,10.0
deposit,1,5966,10.0
deposit,2,5967,30.0
deposit,1,5968,10.0
deposit,1,5970,10.0
deposit,1,5972,10.0
deposit,2,5973,30.0
deposit,1,5974,10.0
withdrawal,2,5975,10.0
deposit,1,5976,10.0
deposit,1,5978,10.0
deposit,2,5979,30.0
deposit,1,5980,10.0
deposit,1,5982,10.0
deposit,1,5984,10.0
deposit,2,5985,30.0
deposit,1,5986,10.0
deposit,1,5988,10.0
deposit,1,5990,10.0
deposit,2,5991,30.0
deposit,1,5992,10.0
deposit,1,5994,10.0
withdrawal,2,5995,10.0
deposit,1,5996,10.0
deposit,2,5997,30.0
deposit,1,5998,10.0
deposit,1,6000,10.0
deposit,1,6002,10.0
deposit,2,6003,30.0
deposit,1,6004,10.0
withdrawal,2,6005,10.0
deposit,1,6006,10.0
deposit,1,6008,10.0
deposit,2,6009,30.0
deposit,1,6010,10.0
deposit,1,6012,10.0
deposit,1,6014,10.0
deposit,2,6015,30.0
deposit,1,6016,10.0
deposit,1,6018,10.0
deposit,1,6020,10.0
deposit,2,6021,30.0
deposit,1,6022,10.0
deposit,1,6024,10.0
withdrawal,2,6025,10.0
deposit,1,6026,10.0
deposit,2,6027,30.0
deposit,1,6028,10.0
deposit,1,6030,10.0
deposit,1,6032,10.0
deposit,2,6033,30.0
deposit,1,6034,10.0
withdrawal,2,6035,10.0
deposit,1,6036,10.0
deposit,1,6038,10.0
deposit,2,6039,30.0
deposit,1,6040,10.0
deposit,1,6042,10.0
deposit,1,6044,10.0
deposit,2,6045,30.0
deposit,1,6046,10.0
deposit,1,6048,10.0
deposit,1,6050,10.0
deposit,2,6051,30.0
deposit,1,6052,10.0
deposit,1,6054,10.0
withdrawal,2,6055,10.0
deposit,1,6056,10.0
deposit,2,6057,30.0
deposit,1,6058,10.0
deposit,1,6060,10.0
deposit,1,6062,10.0
deposit,2,6063,30.0
deposit,1,6064,10.0
withdrawal,2,6065,10.0
deposit,1,6066,10.0
deposit,1,6068,10.0
deposit,2,6069,30.0
deposit,1,6070,10.0
deposit,1,6072,10.0
deposit,1,6074,10.0
deposit,2,6075,30.0
deposit,1,6076,10.0
deposit,1,6078,10.0
deposit,1,6080,10.0
deposit,2,6081,30.0
deposit,1,6082,10.0
deposit,1,6084,10.0
withdrawal,2,6085,10.0
deposit,1,6086,10.0
deposit,2,6087,30.0
deposit,1,6088,10.0
deposit,1,6090,10.0
deposit,1,6092,10.0
deposit,2,6093,30.0
deposit,1,6094,10.0
withdrawal,2,6095,10.0
deposit,1,6096,10.0
deposit,1,6098,10.0
deposit,2,6099,30.0
deposit,1,6100,10.0
deposit,1,6102,10.0
deposit,1,6104,10.0
deposit,2,6105,30.0
deposit,1,6106,10.0
deposit,1,6108,10.0
deposit,1,6110,10.0
deposit,2,6111,30.0
deposit,1,6112,10.0
deposit,1,6114,10.0
withdrawal,2,6115,10.0
deposit,1,6116,10.0
deposit,2,6117,30.0
deposit,1,6118,10.0
deposit,1,6120,10.0
deposit,1,6122,10.0
deposit,2,6123,30.0
deposit,1,6124,10.0
withdrawal,2,6125,10.0
deposit,1,6126,10.0
deposit,1,6128,10.0
deposit,2,6129,30.0
deposit,1,6130,10.0
deposit,1,6132,10.0
deposit,1,6134,10.0
deposit,2,6135,30.0
deposit,1,6136,10.0
deposit,1,6138,10.0
deposit,1,6140,10.0
deposit,2,6141,30.0
deposit,1,6142,10.0
deposit,1,6144,10.0
withdrawal,2,6145,10.0
deposit,1,6146,10.0
deposit,2,6147,30.0
deposit,1,6148,10.0
deposit,1,6150,10.0
deposit,1,6152,10.0
deposit,2,6153,30.0
deposit,1,6154,10.0
withdrawal,2,6155,10.0
deposit,1,6156,10.0
deposit,1,6158,10.0
deposit,2,6159,30.0
deposit,1,6160,10.0
deposit,1,6162,10.0
deposit,1,6164,10.0
deposit,2,6165,30.0
deposit,1,6166,10.0
deposit,1,6168,10.0
deposit,1,6170,10.0
deposit,2,6171,30.0
deposit,1,6172,10.0
deposit,1,6174,10.0
withdrawal,2,6175,10.0
deposit,1,6176,10.0
deposit,2,6177,30.0
deposit,1,6178,10.0
deposit,1,6180,10.0
deposit,1,6182,10.0
deposit,2,6183,30.0
deposit,1,6184,10.0
withdrawal,2,6185,10.0
deposit,1,6186,10.0
deposit,1,6188,10.0
deposit,2,6189,30.0
deposit,1,6190,10.0
deposit,1,6192,10.0
deposit,1,6194,10.0
deposit,2,6195,30.0
deposit,1,6196,10.0
deposit,1,6198,10.0
deposit,1,6200,10.0
deposit,2,6201,30.0
deposit,1,6202,10.0
deposit,1,6204,10.0
withdrawal,2,6205,10.0
deposit,1,6206,10.0
deposit,2,6207,30.0
deposit,1,6208,10.0
deposit,1,6210,10.0
deposit,1,6212,10.0
deposit,2,6213,30.0
deposit,1,6214,10.0
withdrawal,2,6215,10.0
deposit,1,6216,10.0
deposit,1,6218,10.0
deposit,2,6219,30.0
deposit,1,6220,10.0
deposit,1,6222,10.0
deposit,1,6224,10.0
deposit,2,6225,30.0
deposit,1,6226,10.0
deposit,1,6228,10.0
deposit,1,6230,10.0
deposit,2,6231,30.0
deposit,1,6232,10.0
deposit,1,6234,10.0
withdrawal,2,6235,10.0
deposit,1,6236,10.0
deposit,2,6237,30.0
deposit,1,6238,10.0
deposit,1,6240,10.0
deposit,1,6242,10.0
deposit,2,6243,30.0
deposit,1,6244,10.0
withdrawal,2,6245,10.0
deposit,1,6246,10.0
deposit,1,6248,10.0
deposit,2,6249,30.0
deposit,1,6250,10.0
deposit,1,6252,10.0
deposit,1,6254,10.0
deposit,2,6255,30.0
deposit,1,6256,10.0
deposit,1,6258,10.0
deposit,1,6260,10.0
deposit,2,6261,30.0
deposit,1,6262,10.0
deposit,1,6264,10.0
withdrawal,2,6265,10.0
deposit,1,6266,10.0
deposit,2,6267,30.0
deposit,1,6268,10.0
deposit,1,6270,10.0
deposit,1,6272,10.0
deposit,2,6273,30.0
deposit,1,6274,10.0
withdrawal,2,6275,10.0
deposit,1,6276,10.0
deposit,1,6278,10.0
deposit,2,6279,30.0
deposit,1,6280,10.0
deposit,1,6282,10.0
deposit,1,6284,10.0
deposit,2,6285,30.0
deposit,1,6286,10.0
deposit,1,6288,10.0
deposit,1,6290,10.0
deposit,2,6291,30.0
deposit,1,6292,10.0
deposit,1,6294,10.0
withdrawal,2,6295,10.0
deposit,1,6296,10.0
deposit,2,6297,30.0
deposit,1,6298,10.0
deposit,1,6300,10.0
deposit,1,6302,10.0
deposit,2,6303,30.0
deposit,1,6304,10.0
withdrawal,2,6305,10.0
deposit,1,6306,10.0
deposit,1,6308,10.0
deposit,2,6309,30.0
deposit,1,6310,10.0
deposit,1,6312,10.0
deposit,1,6314,10.0
deposit,2,6315,30.0
deposit,1,6316,10.0
deposit,1,6318,10.0
deposit,1,6320,10.0
deposit,2,6321,30.0
deposit,1,6322,10.0
deposit,1,6324,10.0
withdrawal,2,6325,10.0
deposit,1,6326,10.0
deposit,2,6327,30.0
deposit,1,6328,10.0
deposit,1,6330,10.0
deposit,1,6332,10.0
deposit,2,6333,30.0
deposit,1,6334,10.0
withdrawal,2,6335,10.0
deposit,1,6336,10.0
deposit,1,6338,10.0
deposit,2,6339,30.0
deposit,1,6340,10.0
deposit,1,6342,10.0
deposit,1,6344,10.0
deposit,2,6345,30.0
deposit,1,6346,10.0
deposit,1,6348,10.0
deposit,1,6350,10.0
deposit,2,6351,30.0
deposit,1,6352,10.0
deposit,1,6354,10.0
withdrawal,2,6355,10.0
deposit,1,6356,10.0
deposit,2,6357,30.0
deposit,1,6358,10.0
deposit,1,6360,10.0
deposit,1,6362,10.0
deposit,2,6363,30.0
deposit,1,6364,10.0
withdrawal,2,6365,10.0
deposit,1,6366,10.0
deposit,1,6368,10.0
deposit,2,6369,30.0
deposit,1,6370,10.0
deposit,1,6372,10.0
deposit,1,6374,10.0
deposit,2,6375,30.0
deposit,1,6376,10.0
deposit,1,6378,10.0
deposit,1,6380,10.0
deposit,2,6381,30.0
deposit,1,6382,10.0
deposit,1,6384,10.0
withdrawal,2,6385,10.0
deposit,1,6386,10.0
deposit,2,6387,30.0
deposit,1,6388,10.0
deposit,1,6390,10.0
deposit,1,6392,10.0
deposit,2,6393,30.0
deposit,1,6394,10.0
withdrawal,2,6395,10.0
deposit,1,6396,10.0
deposit,1,6398,10.0
deposit,2,6399,30.0
deposit,1,6400,10.0
deposit,1,6402,10.0
deposit,1,6404,10.0
deposit,2,6405,30.0
deposit,1,6406,10.0
deposit,1,6408,10.0
deposit,1,6410,10.0
deposit,2,6411,30.0
deposit,1,6412,10.0
deposit,1,6414,10.0
withdrawal,2,6415,10.0
deposit,1,6416,10.0
deposit,2,6417,30.0
deposit,1,6418,10.0
deposit,1,6420,10.0
deposit,1,6422,10.0
deposit,2,6423,30.0
deposit,1,6424,10.0
withdrawal,2,6425,10.0
deposit,1,6426,10.0
deposit,1,6428,10.0
deposit,2,6429,30.0
deposit,1,6430,10.0
deposit,1,6432,10.0
deposit,1,6434,10.0
deposit,2,6435,30.0
deposit,1,6436,10.0
deposit,1,6438,10.0
deposit,1,6440,10.0
deposit,2,6441,30.0
deposit,1,6442,10.0
deposit,1,6444,10.0
withdrawal,2,6445,10.0
deposit,1,6446,10.0
deposit,2,6447,30.0
deposit,1,6448,10.0
deposit,1,6450,10.0
deposit,1,6452,10.0
deposit,2,6453,30.0
deposit,1,6454,10.0
withdrawal,2,6455,10.0
deposit,1,6456,10.0
deposit,1,6458,10.0
deposit,2,6459,30.0
deposit,1,6460,10.0
deposit,1,6462,10.0
deposit,1,6464,10.0
deposit,2,6465,30.0
deposit,1,6466,10.0
deposit,1,6468,10.0
deposit,1,6470,10.0
deposit,2,6471,30.0
deposit,1,6472,10.0
deposit,1,6474,10.0
withdrawal,2,6475,10.0
deposit,1,6476,10.0
deposit,2,6477,30.0
deposit,1,6478,10.0
deposit,1,6480,10.0
deposit,1,6482,10.0
deposit,2,6483,30.0
deposit,1,6484,10.0
withdrawal,2,6485,10.0
deposit,1,6486,10.0
deposit,1,6488,10.0
deposit,2,6489,30.0
deposit,1,6490,10.0
deposit,1,6492,10.0
deposit,1,6494,10.0
deposit,2,6495,30.0
deposit,1,6496,10.0
deposit,1,6498,10.0
deposit,1,6500,10.0
deposit,2,6501,30.0
deposit,1,6502,10.0
deposit,1,6504,10.0
withdrawal,2,6505,10.0
deposit,1,6506,10.0
deposit,2,6507,30.0
deposit,1,6508,10.0
deposit,1,6510,10.0
deposit,1,6512,10.0
deposit,2,6513,30.0
deposit,1,6514,10.0
withdrawal,2,6515,10.0
deposit,1,6516,10.0
deposit,1,6518,10.0
deposit,2,6519,30.0
deposit,1,6520,10.0
deposit,1,6522,10.0
deposit,1,6524,10.0
deposit,2,6525,30.0
deposit,1,6526,10.0
deposit,1,6528,10.0
deposit,1,6530,10.0
deposit,2,6531,30.0
deposit,1,6532,10.0
deposit,1,6534,10.0
withdrawal,2,6535,10.0
deposit,1,6536,10.0
deposit,2,6537,30.0
deposit,1,6538,10.0
deposit,1,6540,10.0
deposit,1,6542,10.0
deposit,2,6543,30.0
deposit,1,6544,10.0
withdrawal,2,6545,10.0
deposit,1,6546,10.0
deposit,1,6548,10.0
deposit,2,6549,30.0
deposit,1,6550,10.0
deposit,1,6552,10.0
deposit,1,6554,10.0
deposit,2,6555,30.0
deposit,1,6556,10.0
deposit,1,6558,10.0
deposit,1,6560,10.0
deposit,2,6561,30.0
deposit,1,6562,10.0
deposit,1,6564,10.0
withdrawal,2,6565,10.0
deposit,1,6566,10.0
deposit,2,6567,30.0
deposit,1,6568,10.0
deposit,1,6570,10.0
deposit,1,6572,10.0
deposit,2,6573,30.0
deposit,1,6574,10.0
withdrawal,2,6575,10.0
deposit,1,6576,10.0
deposit,1,6578,10.0
deposit,2,6579,30.0
deposit,1,6580,10.0
deposit,1,6582,10.0
deposit,1,6584,10.0
deposit,2,6585,30.0
deposit,1,6586,10.0
deposit,1,6588,10.0
deposit,1,6590,10.0
deposit,2,6591,30.0
deposit,1,6592,10.0
deposit,1,6594,10.0
withdrawal,2,6595,10.0
deposit,1,6596,10.0
deposit,2,6597,30.0
deposit,1,6598,10.0
deposit,1,6600,10.0
deposit,1,6602,10.0
deposit,2,6603,30.0
deposit,1,6604,10.0
withdrawal,2,6605,10.0
deposit,1,6606,10.0
deposit,1,6608,10.0
deposit,2,6609,30.0
deposit,1,6610,10.0
deposit,1,6612,10.0
deposit,1,6614,10.0
deposit,2,6615,30.0
deposit,1,6616,10.0
deposit,1,6618,10.0
deposit,1,6620,10.0
deposit,2,6621,30.0
deposit,1,6622,10.0
deposit,1,6624,10.0
withdrawal,2,6625,10.0
deposit,1,6626,10.0
deposit,2,6627,30.0
deposit,1,6628,10.0
deposit,1,6630,10.0
deposit,1,6632,10.0
deposit,2,6633,30.0
deposit,1,6634,10.0
withdrawal,2,6635,10.0
deposit,1,6636,10.0
deposit,1,6638,10.0
deposit,2,6639,30.0
deposit,1,6640,10.0
deposit,1,6642,10.0
deposit,1,6644,10.0
deposit,2,6645,30.0
deposit,1,6646,10.0
deposit,1,6648,10.0
deposit,1,6650,10.0
deposit,2,6651,30.0
deposit,1,6652,10.0
deposit,1,6654,10.0
withdrawal,2,6655,10.0
deposit,1,6656,10.0
deposit,2,6657,30.0
deposit,1,6658,10.0
deposit,1,6660,10.0
deposit,1,6662,10.0
deposit,2,6663,30.0
deposit,1,6664,10.0
withdrawal,2,6665,10.0
deposit,1,6666,10.0
deposit,1,6668,10.0
deposit,2,6669,30.0
deposit,1,6670,10.0
deposit,1,6672,10.0
deposit,1,6674,10.0
deposit,2,6675,30.0
deposit,1,6676,10.0
deposit,1,6678,10.0
deposit,1,6680,10.0
deposit,2,6681,30.0
deposit,1,6682,10.0
deposit,1,6684,10.0
withdrawal,2,6685,10.0
deposit,1,6686,10.0
deposit,2,6687,30.0
deposit,1,6688,10.0
deposit,1,6690,10.0
deposit,1,6692,10.0
deposit,2,6693,30.0
deposit,1,6694,10.0
withdrawal,2,6695,10.0
deposit,1,6696,10.0
deposit,1,6698,10.0
deposit,2,6699,30.0
deposit,1,6700,10.0
deposit,1,6702,10.0
deposit,1,6704,10.0
deposit,2,6705,30.0
deposit,1,6706,10.0
deposit,1,6708,10.0
deposit,1,6710,10.0
deposit,2,6711,30.0
deposit,1,6712,10.0
deposit,1,6714,10.0
withdrawal,2,6715,10.0
deposit,1,6716,10.0
deposit,2,6717,30.0
deposit,1,6718,10.0
deposit,1,6720,10.0
deposit,1,6722,10.0
deposit,2,6723,30.0
deposit,1,6724,10.0
withdrawal,2,6725,10.0
deposit,1,6726,10.0
deposit,1,6728,10.0
deposit,2,6729,30.0
deposit,1,6730,10.0
deposit,1,6732,10.0
deposit,1,6734,10.0
deposit,2,6735,30.0
deposit,1,6736,10.0
deposit,1,6738,10.0
deposit,1,6740,10.0
deposit,2,6741,30.0
deposit,1,6742,10.0
deposit,1,6744,10.0
withdrawal,2,6745,10.0
deposit,1,6746,10.0
deposit,2,6747,30.0
deposit,1,6748,10.0
deposit,1,6750,10.0
deposit,1,6752,10.0
deposit,2,6753,30.0
deposit,1,6754,10.0
withdrawal,2,6755,10.0
deposit,1,6756,10.0
deposit,1,6758,10.0
deposit,2,6759,30.0
deposit,1,6760,10.0
deposit,1,6762,10.0
deposit,1,6764,10.0
deposit,2,6765,30.0
deposit,1,6766,10.0
deposit,1,6768,10.0
deposit,1,6770,10.0
deposit,2,6771,30.0
deposit,1,6772,10.0
deposit,1,6774,10.0
withdrawal,2,6775,10.0
deposit,1,6776,10.0
deposit,2,6777,30.0
deposit,1,6778,10.0
deposit,1,6780,10.0
deposit,1,6782,10.0
deposit,2,6783,30.0
deposit,1,6784,10.0
withdrawal,2,6785,10.0
deposit,1,6786,10.0
deposit,1,6788,10.0
deposit,2,6789,30.0
deposit,1,6790,10.0
deposit,1,6792,10.0
deposit,1,6794,10.0
deposit,2,6795,30.0
deposit,1,6796,10.0
deposit,1,6798,10.0
deposit,1,6800,10.0
deposit,2,6801,30.0
deposit,1,6802,10.0
deposit,1,6804,10.0
withdrawal,2,6805,10.0
deposit,1,6806,10.0
deposit,2,6807,30.0
deposit,1,6808,10.0
deposit,1,6810,10.0
deposit,1,6812,10.0
deposit,2,6813,30.0
deposit,1,6814,10.0
withdrawal,2,6815,10.0
deposit,1,6816,10.0
deposit,1,6818,10.0
deposit,2,6819,30.0
deposit,1,6820,10.0
deposit,1,6822,10.0
deposit,1,6824,10.0
deposit,2,6825,30.0
deposit,1,6826,10.0
deposit,1,6828,10.0
deposit,1,6830,10.0
deposit,2,6831,30.0
deposit,1,6832,10.0
deposit,1,6834,10.0
withdrawal,2,6835,10.0
deposit,1,6836,10.0
deposit,2,6837,30.0
deposit,1,6838,10.0
deposit,1,6840,10.0
deposit,1,6842,10.0
deposit,2,6843,30.0
deposit,1,6844,10.0
withdrawal,2,6845,10.0
deposit,1,6846,10.0
deposit,1,6848,10.0
deposit,2,6849,30.0
deposit,1,6850,10.0
deposit,1,6852,10.0
deposit,1,6854,10.0
deposit,2,6855,30.0
deposit,1,6856,10.0
deposit,1,6858,10.0
deposit,1,6860,10.0
deposit,2,6861,30.0
deposit,1,6862,10.0
deposit,1,6864,10.0
withdrawal,2,6865,10.0
deposit,1,6866,10.0
deposit,2,6867,30.0
deposit,1,6868,10.0
deposit,1,6870,10.0
deposit,1,6872,10.0
deposit,2,6873,30.0
deposit,1,6874,10.0
withdrawal,2,6875,10.0
deposit,1,6876,10.0
deposit,1,6878,10.0
deposit,2,6879,30.0
deposit,1,6880,10.0
deposit,1,6882,10.0
deposit,1,6884,10.0
deposit,2,6885,30.0
deposit,1,6886,10.0
deposit,1,6888,10.0
deposit,1,6890,10.0
deposit,2,6891,30.0
deposit,1,6892,10.0
deposit,1,6894,10.0
withdrawal,2,6895,10.0
deposit,1,6896,10.0
deposit,2,6897,30.0
deposit,1,6898,10.0
deposit,1,6900,10.0
deposit,1,6902,10.0
deposit,2,6903,30.0
deposit,1,6904,10.0
withdrawal,2,6905,10.0
deposit,1,6906,10.0
deposit,1,6908,10.0
deposit,2,6909,30.0
deposit,1,6910,10.0
deposit,1,6912,10.0
deposit,1,6914,10.0
deposit,2,6915,30.0
deposit,1,6916,10.0
deposit,1,6918,10.0
deposit,1,6920,10.0
deposit,2,6921,30.0
deposit,1,6922,10.0
deposit,1,6924,10.0
withdrawal,2,6925,10.0
deposit,1,6926,10.0
deposit,2,6927,30.0
deposit,1,6928,10.0
deposit,1,6930,10.0
deposit,1,6932,10.0
deposit,2,6933,30.0
deposit,1,6934,10.0
withdrawal,2,6935,10.0
deposit,1,6936,10.0
deposit,1,6938,10.0
deposit,2,6939,30.0
deposit,1,6940,10.0
deposit,1,6942,10.0
deposit,1,6944,10.0
deposit,2,6945,30.0
deposit,1,6946,10.0
deposit,1,6948,10.0
deposit,1,6950,10.0
deposit,2,6951,30.0
deposit,1,6952,10.0
deposit,1,6954,10.0
withdrawal,2,6955,10.0
deposit,1,6956,10.0
deposit,2,6957,30.0
deposit,1,6958,10.0
deposit,1,6960,10.0
deposit,1,6962,10.0
deposit,2,6963,30.0
deposit,1,6964,10.0
withdrawal,2,6965,10.0
deposit,1,6966,10.0
deposit,1,6968,10.0
deposit,2,6969,30.0
deposit,1,6970,10.0
deposit,1,6972,10.0
deposit,1,6974,10.0
deposit,2,6975,30.0
deposit,1,6976,10.0
deposit,1,6978,10.0
deposit,1,6980,10.0
deposit,2,6981,30.0
deposit,1,6982,10.0
deposit,1,6984,10.0
withdrawal,2,6985,10.0
deposit,1,6986,10.0
deposit,2,6987,30.0
deposit,1,6988,10.0
deposit,1,6990,10.0
deposit,1,6992,10.0
deposit,2,6993,30.0
deposit,1,6994,10.0
withdrawal,2,6995,10.0
deposit,1,6996,10.0
deposit,1,6998,10.0
deposit,2,6999,30.0
deposit,1,7000,10.0
deposit,1,7002,10.0
deposit,1,7004,10.0
deposit,2,7005,30.0
deposit,1,7006,10.0
deposit,1,7008,10.0
deposit,1,7010,10.0
deposit,2,7011,30.0
deposit,1,7012,10.0
deposit,1,7014,10.0
withdrawal,2,7015,10.0
deposit,1,7016,10.0
deposit,2,7017,30.0
deposit,1,7018,10.0
deposit,1,7020,10.0
deposit,1,7022,10.0
deposit,2,7023,30.0
deposit,1,7024,10.0
withdrawal,2,7025,10.0
deposit,1,7026,10.0
deposit,1,7028,10.0
deposit,2,7029,30.0
deposit,1,7030,10.0
deposit,1,7032,10.0
deposit,1,7034,10.0
deposit,2,7035,30.0
deposit,1,7036,10.0
deposit,1,7038,10.0
deposit,1,7040,10.0
deposit,2,7041,30.0
deposit,1,7042,10.0
deposit,1,7044,10.0
withdrawal,2,7045,10.0
deposit,1,7046,10.0
deposit,2,7047,30.0
deposit,1,7048,10.0
deposit,1,7050,10.0
deposit,1,7052,10.0
deposit,2,7053,30.0
deposit,1,7054,10.0
withdrawal,2,7055,10.0
deposit,1,7056,10.0
deposit,1,7058,10.0
deposit,2,7059,30.0
deposit,1,7060,10.0
deposit,1,7062,10.0
deposit,1,7064,10.0
deposit,2,7065,30.0
deposit,1,7066,10.0
deposit,1,7068,10.0
deposit,1,7070,10.0
deposit,2,7071,30.0
deposit,1,7072,10.0
deposit,1,7074,10.0
withdrawal,2,7075,10.0
deposit,1,7076,10.0
deposit,2,7077,30.0
deposit,1,7078,10.0
deposit,1,7080,10.0
deposit,1,7082,10.0
deposit,2,7083,30.0
deposit,1,7084,10.0
withdrawal,2,7085,10.0
deposit,1,7086,10.0
deposit,1,7088,10.0
deposit,2,7089,30.0
deposit,1,7090,10.0
deposit,1,7092,10.0
deposit,1,7094,10.0
deposit,2,7095,30.0
deposit,1,7096,10.0
deposit,1,7098,10.0
deposit,1,7100,10.0
deposit,2,7101,30.0
deposit,1,7102,10.0
deposit,1,7104,10.0
withdrawal,2,7105,10.0
deposit,1,7106,10.0
deposit,2,7107,30.0
deposit,1,7108,10.0
deposit,1,7110,10.0
deposit,1,7112,10.0
deposit,2,7113,30.0
deposit,1,7114,10.0
withdrawal,2,7115,10.0
deposit,1,7116,10.0
deposit,1,7118,10.0
deposit,2,7119,30.0
deposit,1,7120,10.0
deposit,1,7122,10.0
deposit,1,7124,10.0
deposit,2,7125,30.0
deposit,1,7126,10.0
deposit,1,7128,10.0
deposit,1,7130,10.0
deposit,2,7131,30.0
deposit,1,7132,10.0
deposit,1,7134,10.0
withdrawal,2,7135,10.0
deposit,1,7136,10.0
deposit,2,7137,30.0
deposit,1,7138,10.0
deposit,1,7140,10.0
deposit,1,7142,10.0
deposit,2,7143,30.0
deposit,1,7144,10.0
withdrawal,2,7145,10.0
deposit,1,7146,10.0
deposit,1,7148,10.0
deposit,2,7149,30.0
deposit,1,7150,10.0
deposit,1,7152,10.0
deposit,1,7154,10.0
deposit,2,7155,30.0
deposit,1,7156,10.0
deposit,1,7158,10.0
deposit,1,7160,10.0
deposit,2,7161,30.0
deposit,1,7162,10.0
deposit,1,7164,10.0
withdrawal,2,7165,10.0
deposit,1,7166,10.0
deposit,2,7167,30.0
deposit,1,7168,10.0
deposit,1,7170,10.0
deposit,1,7172,10.0
deposit,2,7173,30.0
deposit,1,7174,10.0
withdrawal,2,7175,10.0
deposit,1,7176,10.0
deposit,1,7178,10.0
deposit,2,7179,30.0
deposit,1,7180,10.0
deposit,1,7182,10.0
deposit,1,7184,10.0
deposit,2,7185,30.0
deposit,1,7186,10.0
deposit,1,7188,10.0
deposit,1,7190,10.0
deposit,2,7191,30.0
deposit,1,7192,10.0
deposit,1,7194,10.0
withdrawal,2,7195,10.0
deposit,1,7196,10.0
deposit,2,7197,30.0
deposit,1,7198,10.0
deposit,1,7200,10.0
deposit,1,7202,10.0
deposit,2,7203,30.0
deposit,1,7204,10.0
withdrawal,2,7205,10.0
deposit,1,7206,10.0
deposit,1,7208,10.0
deposit,2,7209,30.0
deposit,1,7210,10.0
deposit,1,7212,10.0
deposit,1,7214,10.0
deposit,2,7215,30.0
deposit,1,7216,10.0
deposit,1,7218,10.0
deposit,1,7220,10.0
deposit,2,7221,30.0
deposit,1,7222,10.0
deposit,1,7224,10.0
withdrawal,2,7225,10.0
deposit,1,7226,10.0
deposit,2,7227,30.0
deposit,1,7228,10.0
deposit,1,7230,10.0
deposit,1,7232,10.0
deposit,2,7233,30.0
deposit,1,7234,10.0
withdrawal,2,7235,10.0
deposit,1,7236,10.0
deposit,1,7238,10.0
deposit,2,7239,30.0
deposit,1,7240,10.0
deposit,1,7242,10.0
deposit,1,7244,10.0
deposit,2,7245,30.0
deposit,1,7246,10.0
deposit,1,7248,10.0
deposit,1,7250,10.0
deposit,2,7251,30.0
deposit,1,7252,10.0
deposit,1,7254,10.0
withdrawal,2,7255,10.0
deposit,1,7256,10.0
deposit,2,7257,30.0
deposit,1,7258,10.0
deposit,1,7260,10.0
deposit,1,7262,10.0
deposit,2,7263,30.0
deposit,1,7264,10.0
withdrawal,2,7265,10.0
deposit,1,7266,10.0
deposit,1,7268,10.0
deposit,2,7269,30.0
deposit,1,7270,10.0
deposit,1,7272,10.0
deposit,1,7274,10.0
deposit,2,7275,30.0
deposit,1,7276,10.0
deposit,1,7278,10.0
deposit,1,7280,10.0
deposit,2,7281,30.0
deposit,1,7282,10.0
deposit,1,7284,10.0
withdrawal,2,7285,10.0
deposit,1,7286,10.0
deposit,2,7287,30.0
deposit,1,7288,10.0
deposit,1,7290,10.0
deposit,1,7292,10.0
deposit,2,7293,30.0
deposit,1,7294,10.0
withdrawal,2,7295,10.0
deposit,1,7296,10.0
deposit,1,7298,10.0
deposit,2,7299,30.0
deposit,1,7300,10.0
deposit,1,7302,10.0
deposit,1,7304,10.0
deposit,2,7305,30.0
deposit,1,7306,10.0
deposit,1,7308,10.0
